"","subj_id","word","t"
"282","667c5f1e4bbadc60b6a7284c","KENTUCKY",42.709
"283","667c5f1e4bbadc60b6a7284c","SHAKIRA",28.404
"284","667c5f1e4bbadc60b6a7284c","THIRTY FOUR",30.885
"285","667c5f1e4bbadc60b6a7284c","WRIST",21.711
"286","6633bd3bc5ec5e52e25592a4","FIG",19.286
"287","6633bd3bc5ec5e52e25592a4","KENTUCKY",42.698
"288","6633bd3bc5ec5e52e25592a4","SHAKIRA",28.403
"289","6633bd3bc5ec5e52e25592a4","THIRTY FOUR",30.887
"290","6633bd3bc5ec5e52e25592a4","WRIST",21.714
"291","6693ba811180149dc7f652c7","WRIST",79.9165999999046
"292","6693ba811180149dc7f652c7","NECTARINE",31.1945
"293","6693ba811180149dc7f652c7","USAIN BOLT",22.7337000000477
"294","6693ba811180149dc7f652c7","THIRTY FOUR",28.8118000000715
"295","6693ba811180149dc7f652c7","KENTUCKY",74.5081000000238
"296","66892a7a5d486bf277cf9bc8","WRIST",79.9268000000119
"297","66892a7a5d486bf277cf9bc8","NECTARINE",31.186900000006
"298","66892a7a5d486bf277cf9bc8","USAIN BOLT",22.739
"299","66892a7a5d486bf277cf9bc8","THIRTY FOUR",28.826400000006
"300","66892a7a5d486bf277cf9bc8","KENTUCKY",74.508599999994
"301","66892120a16e7ba60de0c1a4","THIRTY FOUR",18.3167000000477
"302","66892120a16e7ba60de0c1a4","SHAKIRA",25.1513000000715
"303","66892120a16e7ba60de0c1a4","KENTUCKY",32.259
"304","66892120a16e7ba60de0c1a4","WRIST",72.626
"305","66892120a16e7ba60de0c1a4","NECTARINE",24.5487999999523
"306","66857af993dcf9649eefd9f5","THIRTY FOUR",18.3086999999955
"307","66857af993dcf9649eefd9f5","SHAKIRA",25.144799999997
"308","66857af993dcf9649eefd9f5","KENTUCKY",32.2605
"309","66857af993dcf9649eefd9f5","WRIST",72.619200000003
"310","66857af993dcf9649eefd9f5","NECTARINE",24.5413999999985
"311","668beeeac6158723009d2b8a","FIG",16.649
"312","668beeeac6158723009d2b8a","SHAKIRA",88.063
"313","668beeeac6158723009d2b8a","KENTUCKY",57.041
"314","668beeeac6158723009d2b8a","THUMB",61.512
"315","668beeeac6158723009d2b8a","THIRTY FOUR",39.079
"316","669674e91798fcb58e3c281c","FIG",16.6646999999993
"317","669674e91798fcb58e3c281c","SHAKIRA",88.0639000000004
"318","669674e91798fcb58e3c281c","KENTUCKY",57.0404000000004
"319","669674e91798fcb58e3c281c","THUMB",61.5001000000015
"320","669674e91798fcb58e3c281c","THIRTY FOUR",39.0676999999993
"321","57dd186e6598aa0001992616","FIG",35.7208000000119
"322","57dd186e6598aa0001992616","THUMB",69.4883000000119
"323","57dd186e6598aa0001992616","SHAKIRA",16.7821999999881
"324","57dd186e6598aa0001992616","THIRTY FOUR",83.3482999999523
"325","57dd186e6598aa0001992616","KENTUCKY",57.0398000000119
"326","669bbfcf3c058df5b00aee2b","FIG",35.7219000000358
"327","669bbfcf3c058df5b00aee2b","THUMB",69.4876999999881
"328","669bbfcf3c058df5b00aee2b","SHAKIRA",16.7553999999762
"329","669bbfcf3c058df5b00aee2b","THIRTY FOUR",83.3425
"330","669bbfcf3c058df5b00aee2b","KENTUCKY",57.0503000000119
"331","666de03524464d320a1da7c5","SHAKIRA",16.7540999999046
"332","666de03524464d320a1da7c5","THIRTY FOUR",30.1182000000477
"333","666de03524464d320a1da7c5","THUMB",73.2266999999285
"334","666de03524464d320a1da7c5","FIG",68.891
"335","666de03524464d320a1da7c5","HAWAII",50.0786000000238
"336","6674413950b63d47aa726af9","HAWAII",44.8935
"337","6674413950b63d47aa726af9","WRIST",15.373
"338","6674413950b63d47aa726af9","SHAKIRA",62.9606000003815
"339","6674413950b63d47aa726af9","FIG",47.5614000000954
"340","6674413950b63d47aa726af9","THIRTY FOUR",28.0519000000954
"341","614de6895ac2892842f52ec7","HAWAII",44.897900000006
"342","614de6895ac2892842f52ec7","WRIST",15.375200000003
"343","614de6895ac2892842f52ec7","SHAKIRA",62.950400000006
"344","614de6895ac2892842f52ec7","FIG",47.569
"345","614de6895ac2892842f52ec7","THIRTY FOUR",28.051799999997
"346","6668b7620adc0e65f62c79d5","THIRTY FOUR",32.462
"347","6668b7620adc0e65f62c79d5","KENTUCKY",14.569
"348","6668b7620adc0e65f62c79d5","USAIN BOLT",41.315
"349","6668b7620adc0e65f62c79d5","FIG",66.353
"350","6668b7620adc0e65f62c79d5","THUMB",54.182
"351","65772daa307b28b9a9ec187f","THIRTY FOUR",32.4656999999881
"352","65772daa307b28b9a9ec187f","KENTUCKY",14.5776999999881
"353","65772daa307b28b9a9ec187f","USAIN BOLT",41.3158999999762
"354","65772daa307b28b9a9ec187f","FIG",66.3496999999881
"355","65772daa307b28b9a9ec187f","THUMB",54.1660999999642
"356","62cd43d66c2dd7ae9ab53ae7","USAIN BOLT",30.0754000000954
"357","62cd43d66c2dd7ae9ab53ae7","THIRTY FOUR",30.1202000002861
"358","62cd43d66c2dd7ae9ab53ae7","THUMB",69.474
"359","62cd43d66c2dd7ae9ab53ae7","NECTARINE",63.435
"360","62cd43d66c2dd7ae9ab53ae7","HAWAII",37.8292999997139
"361","66338fb1dfa77d3fd06531ad","USAIN BOLT",30.0833999999762
"362","66338fb1dfa77d3fd06531ad","THIRTY FOUR",30.1191000000238
"363","66338fb1dfa77d3fd06531ad","THUMB",69.483
"364","66338fb1dfa77d3fd06531ad","NECTARINE",63.4346999999881
"365","66338fb1dfa77d3fd06531ad","HAWAII",37.8253000000119
"366","666b7281d75f7b1b5c9e653c","WRIST",17.759
"367","666b7281d75f7b1b5c9e653c","USAIN BOLT",21.229
"368","666b7281d75f7b1b5c9e653c","THIRTY FOUR",35.716
"369","666b7281d75f7b1b5c9e653c","HAWAII",40.853
"370","666b7281d75f7b1b5c9e653c","FIG",22.501
"371","660a9e67953a82733f06c302","WRIST",17.755
"372","660a9e67953a82733f06c302","USAIN BOLT",21.226
"373","660a9e67953a82733f06c302","THIRTY FOUR",35.704
"374","660a9e67953a82733f06c302","HAWAII",40.854
"375","660a9e67953a82733f06c302","FIG",22.495
"376","666c0088634cc2e1573b49ee","THIRTY FOUR",35.719
"377","666c0088634cc2e1573b49ee","KENTUCKY",57.047
"378","666c0088634cc2e1573b49ee","SHAKIRA",66.655
"379","666c0088634cc2e1573b49ee","WRIST",27.219
"380","666c0088634cc2e1573b49ee","NECTARINE",79.601
"381","63d432e27555fb4b5785cfcd","THIRTY FOUR",35.7095
"382","63d432e27555fb4b5785cfcd","KENTUCKY",57.0412000000477
"383","63d432e27555fb4b5785cfcd","SHAKIRA",66.6610999999046
"384","63d432e27555fb4b5785cfcd","WRIST",27.2190999999046
"385","63d432e27555fb4b5785cfcd","NECTARINE",79.610899999857
"386","661fee35973b5ff6fa3418ef","KENTUCKY",34.6163000000119
"387","661fee35973b5ff6fa3418ef","NECTARINE",79.1581000000238
"388","661fee35973b5ff6fa3418ef","WRIST",21.7196999999881
"389","661fee35973b5ff6fa3418ef","USAIN BOLT",56.3893000000119
"390","661fee35973b5ff6fa3418ef","THIRTY FOUR",30.1109000000358
"391","588ab33542c8e900019d02ae","KENTUCKY",34.6101999999993
"392","588ab33542c8e900019d02ae","NECTARINE",79.1543000000007
"393","588ab33542c8e900019d02ae","WRIST",21.7136999999993
"394","588ab33542c8e900019d02ae","USAIN BOLT",56.3818000000007
"395","588ab33542c8e900019d02ae","THIRTY FOUR",30.1218000000007
"396","6659cae93e038bcb391ca5cc","SHAKIRA",16.757
"397","6659cae93e038bcb391ca5cc","THIRTY FOUR",30.124
"398","6659cae93e038bcb391ca5cc","THUMB",73.231
"399","6659cae93e038bcb391ca5cc","FIG",68.896
"400","6659cae93e038bcb391ca5cc","HAWAII",50.086
"401","5e1fd25f1160072f44b93722","WRIST",67.3317999999523
"402","5e1fd25f1160072f44b93722","HAWAII",44.5878000000119
"403","5e1fd25f1160072f44b93722","SHAKIRA",49.3299000000358
"404","5e1fd25f1160072f44b93722","THIRTY FOUR",19.56
"405","5e1fd25f1160072f44b93722","FIG",27.7049000000358
"406","6638034e01a0a512f729c6b9","WRIST",67.331
"407","6638034e01a0a512f729c6b9","HAWAII",44.588
"408","6638034e01a0a512f729c6b9","SHAKIRA",49.336
"409","6638034e01a0a512f729c6b9","THIRTY FOUR",19.55
"410","6638034e01a0a512f729c6b9","FIG",27.708
"411","665cb15c8534afbb16c0633f","NECTARINE",24.4195
"412","665cb15c8534afbb16c0633f","THIRTY FOUR",37.7912000000477
"413","665cb15c8534afbb16c0633f","USAIN BOLT",48.4375
"414","665cb15c8534afbb16c0633f","HAWAII",17.5882999999523
"415","665cb15c8534afbb16c0633f","WRIST",71.515
"416","663f61d2cf3a8a2d551183d7","NECTARINE",24.4303999998569
"417","663f61d2cf3a8a2d551183d7","THIRTY FOUR",37.7922999999523
"418","663f61d2cf3a8a2d551183d7","USAIN BOLT",48.4292999999523
"419","663f61d2cf3a8a2d551183d7","HAWAII",17.5924000000954
"420","663f61d2cf3a8a2d551183d7","WRIST",71.5077000000477
